SMILES,HOMO,LUMO,Voc,Jsc,fill_factor,PCE,source_db,canonical_SMILES
C1cccc1-c1ccc(-c2sc(c3[SiH2]ccc23)-c2scc3sccc23)c2nsnc12,-5.19526348276447,-3.6956493886071,0.59526348276447,188.50725895885,,7.29104422097326,CEP,C1=CCC(c2ccc(-c3sc(-c4scc5sccc45)c4c3C=C[SiH2]4)c3nsnc23)=C1
c1cc2csc(-c3cc4[nH]c5c([se]c6ccc7c[nH]cc7c56)c4c4cscc34)c2[nH]1,-4.65916731261458,-2.67957648285684,0.0591673126145798,98.11220458845,,0.37718749956473,CEP,c1cc2csc(-c3cc4[nH]c5c([se]c6ccc7c[nH]cc7c65)c4c4cscc34)c2[nH]1
C1C=Cc2c1csc2-c1cnc2c(c1)c1cocc1c1c3ccccc3c3=C[SiH2]C=c3c21,-5.26256755396807,-3.37869456435752,0.66256755396807,113.2530370855,,4.87564901801178,CEP,C1=Cc2c(csc2-c2cnc3c(c2)c2cocc2c2c4ccccc4c4c(c32)=C[SiH2]C=4)C1
c1coc(c1)-c1cc2c(s1)c1cnc3ccoc3c1c1ccccc21,-5.46186867077869,-2.86713763203206,0.86186867077869,33.19869166341,,1.85915019223554,CEP,c1coc(-c2cc3c4ccccc4c4c(cnc5ccoc54)c3s2)c1
[SiH2]1C=c2ccc3ncc4c(ccc5cc(-c6cncc7nsnc67)c6cscc6c45)c3c2=C1,-5.46167585454724,-3.92748014886306,0.86167585454724,181.3487114777,,10.1533839773577,CEP,C1=c2ccc3ncc4c(ccc5cc(-c6cncc7nsnc67)c6cscc6c54)c3c2=C[SiH2]1
C1cccc1-c1sc(-c2sc(-c3cccc4cocc34)c3[se]ccc23)c2ccsc12,-4.85029012272639,-3.26934244166227,0.25029012272639,170.35664102405,,2.77048110404294,CEP,C1=CCC(c2sc(-c3sc(-c4cccc5cocc45)c4[se]ccc34)c3ccsc23)=C1
C1C=Cc2c1csc2-c1ccc2c(c1)ncc1c3cnccc3c3cscc3c21,-5.59742253835173,-3.22946671255153,0.99742253835173,51.751646503115,,3.35394365233999,CEP,C1=Cc2c(csc2-c2ccc3c(c2)ncc2c4cnccc4c4cscc4c32)C1
C1ccc2c1csc2-c1sc(-c2sc(-c3scc4occc34)c3ccoc23)c2ccoc12,-4.75163429392936,-3.26930107637973,0.15163429392936,192.5975251824,,1.8975819840005,CEP,C1=Cc2c(csc2-c2sc(-c3sc(-c4scc5occc45)c4ccoc34)c3ccoc23)C1
c1c[se]c(c1)-c1cc2[se]c3c(c4nsnc4c4ccc5c[nH]cc5c34)c2c2nsnc12,-5.2919746359401,-3.57680815644439,0.6919746359401,143.39653831815,,6.44735013461608,CEP,c1c[se]c(-c2cc3[se]c4c5c6c[nH]cc6ccc5c5nsnc5c4c3c3nsnc23)c1
c1cc2sc3c(cnc4cc(oc34)-c3ccccc3)c2o1,-5.58172524707338,-2.74241090940597,0.98172524707338,18.374964774335,,1.17211139453112,CEP,c1ccc(-c2cc3ncc4c5occc5sc4c3o2)cc1
C1cc2ccc3-[o]c4c(-c3c2c1)c1ccccc1c1ccc2cCcc2c41,-4.97071332510498,-3.11923736970454,0.37071332510498,118.64148573615,,2.8577694305646,CEP,C1=c2ccc3c4ccccc4c4c(oc5ccc6c(c54)=CCC=6)c3c2=CC1
C1C=Cc2sc3c(c12)c1ccccc1c1cc(ccc31)-c1ccccn1,-5.36510747594063,-2.7672943508141,0.76510747594063,33.19869166341,,1.65042512763656,CEP,C1=Cc2sc3c4ccc(-c5ccccn5)cc4c4ccccc4c3c2C1
[SiH2]1C=c2c(cc3c4ccccc4c4c5[SiH2]C=Cc5[nH]c4c3c2=C1)-c1scc2[nH]ccc12,-4.80451635964582,-3.4574652584358,0.20451635964582,226.2129593334,,3.00606209793201,CEP,C1=Cc2[nH]c3c(c2[SiH2]1)c1ccccc1c1cc(-c2scc4[nH]ccc24)c2c(c13)=C[SiH2]C=2
C1C=c2c(cc3c4nsnc4c4c5ncccc5oc4c3c2=C1)-c1scc2CC=Cc12,-5.27082215269704,-3.69811481368027,0.67082215269704,172.2449838928,,7.50769104010343,CEP,C1=Cc2c(csc2-c2cc3c4nsnc4c4c5ncccc5oc4c3c3c2=CCC=3)C1
[SiH2]1C=c2c3cc([nH]c3c3c4c[nH]cc4c4ccc5cocc5c4c3c2=C1)-c1ccco1,-4.68548072062643,-3.02632499916972,0.0854807206264299,154.6823697302,,0.859134984960631,CEP,C1=c2c(c3c4c5cocc5ccc4c4c[nH]cc4c3c3[nH]c(-c4ccco4)cc23)=C[SiH2]1
c1cc2c(scc2s1)-c1cc2[nH]c3c(oc4ccc5cocc5c34)c2c2cocc12,-4.87736332713152,-2.94813323061263,0.27736332713152,105.7146463971,,1.90518262677759,CEP,c1cc2c(-c3cc4[nH]c5c(oc6ccc7cocc7c65)c4c4cocc34)scc2s1
[SiH2]1ccc2c1c(sc2-c1ccc[se]1)-c1sc(-c2scc3occc23)c2[nH]ccc12,-4.86613180660873,-3.13034204117311,0.26613180660873,140.06256609345,,2.42198402205757,CEP,C1=Cc2c(-c3ccc[se]3)sc(-c3sc(-c4scc5occc45)c4[nH]ccc34)c2[SiH2]1
C1C=Cc2c1c1[se]c3C=C([SiH2]c3c1c1ccccc21)c1scc2cc[nH]c12,-4.85060295436248,-3.11098729020212,0.25060295436248,139.09751711115,,2.26494665252258,CEP,C1=Cc2c(c3[se]c4c(c3c3ccccc23)[SiH2]C(c2scc3cc[nH]c23)=C4)C1
c1cc2c(scc2s1)-c1cnc(s1)-c1sc(-c2scc3nccnc23)c2[se]ccc12,-5.11114262711699,-3.80568137155136,0.511142627116991,232.17809187755,,7.71108963136193,CEP,c1cnc2c(-c3sc(-c4ncc(-c5scc6sccc56)s4)c4cc[se]c34)scc2n1
[SiH2]1C=c2ccc3c(c4[nH]c5cc(cnc5c4c4=C[SiH2]C=c34)-c3scc4ccsc34)c2=C1,-5.05626165525606,-3.9561694649018,0.45626165525606,287.5582826857,,8.52495834935369,CEP,C1=c2ccc3c4c(c5c6ncc(-c7scc8ccsc78)cc6[nH]c5c3c2=C[SiH2]1)=C[SiH2]C=4
c1cc2c(scc2[nH]1)-c1cc2c3cocc3c3c(ncc4cccnc34)c2[se]1,-4.9421841123921,-3.1031138700168,0.3421841123921,121.12302964905,,2.69301628390991,CEP,c1cnc2c(c1)cnc1c3[se]c(-c4scc5[nH]ccc45)cc3c3cocc3c21
[SiH2]1c2cc([nH]c2-c2c1c1c3cscc3ccc1c1cocc21)-c1ccccn1,-4.97624254754545,-3.10514095424677,0.37624254754545,115.18040593475,,2.81578132312229,CEP,c1ccc(-c2cc3c([nH]2)-c2c(c4c5cscc5ccc4c4cocc24)[SiH2]3)nc1
C1C=Cc2c1csc2-c1cc2cnc3ccccc3c2s1,-5.57025258989411,-2.85964787870302,0.970252589894111,25.531596150125,,1.60958972037603,CEP,C1=Cc2c(csc2-c2cc3cnc4ccccc4c3s2)C1
[SiH2]1C=Cc2c1csc2-c1cc2c([nH]1)c1oc3ccc4ccccc4c3c1c1ccccc21,-5.1866326440325,-2.83821979043221,0.5866326440325,53.41074688547,,2.03585709646377,CEP,C1=Cc2c(csc2-c2cc3c4ccccc4c4c(oc5ccc6ccccc6c54)c3[nH]2)[SiH2]1
C1C=c2c3c4CC=Cc4[nH]c3c3c4cscc4c(cc3c2=C1)-c1cccc2=C[SiH2]C=c12,-4.66859326712858,-3.40868857316781,0.0685932671285803,241.6022885692,,1.07679974889103,CEP,C1=Cc2[nH]c3c(c2C1)c1c(c2cc(-c4cccc5c4=C[SiH2]C=5)c4cscc4c23)=CCC=1
c1csc(n1)-c1sc(-c2ccc(cn2)-c2scc3nccnc23)c2nccnc12,-5.45635364107806,-3.90577459728584,0.85635364107806,177.258692052,,9.86309240270872,CEP,c1csc(-c2sc(-c3ccc(-c4scc5nccnc45)cn3)c3nccnc23)n1
[SiH2]1C=Cc2cnc3c(c12)c1cocc1c1cc(-c2scc4nccnc24)c2c[nH]cc2c31,-5.00314745607575,-3.48497241692746,0.40314745607575,184.64214047955,,4.83667785762804,CEP,C1=Cc2cnc3c(c2[SiH2]1)c1cocc1c1cc(-c2scc4nccnc24)c2c[nH]cc2c13
[SiH2]1ccc2c1csc2-c1sc(-c2ccc(s2)-c2scc3cc[se]c23)c2cc[nH]c12,-4.81197121757947,-3.12052744257988,0.21197121757947,148.01272381415,,2.0385828113951,CEP,C1=Cc2c(csc2-c2sc(-c3ccc(-c4scc5cc[se]c45)s3)c3cc[nH]c23)[SiH2]1
[SiH2]1C=Cc2c1csc2-c1cc2c3nsnc3c3c4ccccc4c4nsnc4c3c2[se]1,-5.66885077135488,-3.88942847498053,1.06885077135488,131.40055567535,,9.12571054840878,CEP,C1=Cc2c(csc2-c2cc3c4nsnc4c4c5ccccc5c5nsnc5c4c3[se]2)[SiH2]1
c1c(oc2c1sc1c3cnccc3[nH]c21)-c1cncc2nsnc12,-5.54933406537313,-4.01340269958339,0.0,0.0,,0.0,CEP,c1cc2[nH]c3c4oc(-c5cncc6nsnc56)cc4sc3c2cn1
c-1c[o]-c2c-1c1cscc1c1-c3c(-[o]c21)ccc1cocc31,-5.11106245533915,-2.68659225987036,0.51106245533915,46.892691428505,,1.55715394344685,CEP,c1cc2c3cscc3c3c(oc4ccc5cocc5c43)c2o1
[SiH2]1C=c2c(cc3c4nsnc4c4c5[nH]ccc5ncc4c3c2=C1)-c1cccs1,-5.36435038851249,-3.8955731462959,0.76435038851249,196.1368986434,,9.74101489275419,CEP,C1=c2c(-c3cccs3)cc3c4nsnc4c4c(cnc5cc[nH]c54)c3c2=C[SiH2]1
[SiH2]1C=c2c(cc3c4nsnc4c4c([nH]c5ccc6nsnc6c45)c3c2=C1)-c1scc2ccoc12,-5.29471135521097,-3.95185066541666,0.69471135521097,227.27514205305,,10.2590878381433,CEP,C1=c2c(-c3scc4ccoc34)cc3c4nsnc4c4c([nH]c5ccc6nsnc6c54)c3c2=C[SiH2]1
[SiH2]1C(=Cc2cnc3c4sccc4ccc3c12)c1scc2[se]ccc12,-5.34118068739024,-3.37259629004204,0.74118068739024,99.49330319435,,4.79148747387963,CEP,C1=C(c2scc3[se]ccc23)[SiH2]c2c1cnc1c2ccc2ccsc21
c1coc(c1)-c1cc2ccc3c4[se]ccc4c4c[nH]cc4c3c2[se]1,-5.106081537675,-2.68809627620084,0.506081537675,47.31440395409,,1.55584482742069,CEP,c1coc(-c2cc3ccc4c5[se]ccc5c5c[nH]cc5c4c3[se]2)c1
[SiH2]1C=c2c3c(oc4cc([se]c34)-c3cncc4nsnc34)c3c4cscc4ccc3c2=C1,-5.16924946796589,-4.00074640927556,0.0,0.0,,0.0,CEP,C1=c2c(c3c(oc4cc(-c5cncc6nsnc56)[se]c43)c3c2ccc2cscc23)=C[SiH2]1
[SiH2]1C=c2c3ccsc3c3cc4sc(cc4cc3c2=C1)-c1cccs1,-5.3741229234711,-3.23962106207024,0.7741229234711,76.82826148205,,3.86441132935564,CEP,C1=c2c(c3ccsc3c3cc4sc(-c5cccs5)cc4cc23)=C[SiH2]1
c1scc2c1ccc1oc3c(c4nsnc4c4cc(-c5nccc6nsnc56)c5nsnc5c34)c21,-5.54157323471733,-4.04272195124488,0.0,0.0,,0.0,CEP,c1cc2nsnc2c(-c2cc3c4nsnc4c4c(oc5ccc6cscc6c54)c3c3nsnc23)n1
c1[nH]cc2c1ccc1c3nsnc3c3c4ncc(cc4[nH]c3c21)-c1scc2nccnc12,-5.29732295015487,-3.53620738837378,0.69732295015487,135.20048980945,,6.12582571563774,CEP,c1cnc2c(-c3cnc4c(c3)[nH]c3c5c6c[nH]cc6ccc5c5nsnc5c43)scc2n1
C1C=c2c3ccc4=C[SiH2]C=c4c3c3cnc4cc(cnc4c3c2=C1)-c1scc2CC=Cc12,-5.14998359069408,-3.70856915317206,0.54998359069408,203.06543801375,,7.25668308839701,CEP,C1=Cc2c(csc2-c2cnc3c(c2)ncc2c4c5c(ccc4c4c(c23)=CCC=4)=C[SiH2]C=5)C1
[SiH2]1c(ccc1-c1scc2[nH]ccc12)-c1ccc([nH]1)-c1cccc2cscc12,-4.55816758512631,-3.08890572421466,0.0,195.6935349226,,0.0,CEP,C1=C(c2ccc(-c3cccc4cscc34)[nH]2)[SiH2]C(c2scc3[nH]ccc23)=C1
c1[nH]cc2c1c(cc1[nH]c3c(c4c[nH]cc4c4ccc5nsnc5c34)c21)-c1ccccn1,-4.67933029347345,-3.25594605015806,0.0793302934734504,207.83910115085,,1.07131880753782,CEP,c1ccc(-c2cc3[nH]c4c5c(ccc6nsnc65)c5c[nH]cc5c4c3c3c[nH]cc23)nc1
[SiH2]1C=Cc2c1csc2-c1ccc2c3[nH]c4ccccc4c3c3nsnc3c2c1,-5.63373579555413,-3.21385160381241,1.03373579555413,47.31440395409,,3.17801059849244,CEP,C1=Cc2c(csc2-c2ccc3c(c2)c2nsnc2c2c4ccccc4[nH]c32)[SiH2]1
[SiH2]1cccc1-c1ccc([nH]1)-c1sc(-c2ccc[nH]2)c2nccnc12,-4.71420985260679,-3.63804859980796,0.11420985260679,290.26760646065,,2.15404392739606,CEP,C1=C[SiH2]C(c2ccc(-c3sc(-c4ccc[nH]4)c4nccnc34)[nH]2)=C1
C1C=CC=C1c1cc2oc3c4[nH]ccc4c4cocc4c3c2c2cocc12,-4.73678831098723,-2.89455106435298,0.136788310987231,120.62740650415,,1.07212985673757,CEP,C1=CCC(c2cc3oc4c5[nH]ccc5c5cocc5c4c3c3cocc23)=C1
C1cc2cccc(-c3ccc(s3)-c3ccc([se]3)-c3cccc4c[SiH2]cc34)c2c1,-5.03398700316336,-3.59866062793026,0.43398700316336,204.41199612925,,5.76415320920696,CEP,C1=c2cccc(-c3ccc(-c4ccc(-c5cccc6c5=C[SiH2]C=6)[se]4)s3)c2=CC1
[SiH2]1cc2c(ccc(-c3ncc(-c4scc5ccoc45)c4nsnc34)c2c1)-c1ccccc1,-5.23586651271992,-3.87894009047181,0.635866512719921,223.92106662575,,9.25152487516367,CEP,C1=c2c(-c3ccccc3)ccc(-c3ncc(-c4scc5ccoc45)c4nsnc34)c2=C[SiH2]1
c1cc2csc(-c3ccc([se]3)-c3ccc([se]3)-c3cccc4cocc34)c2[nH]1,-4.92409386195838,-3.10230655741829,0.32409386195838,124.10982324975,,2.6135413513996,CEP,c1cc(-c2ccc(-c3ccc(-c4scc5cc[nH]c45)[se]3)[se]2)c2cocc2c1
c1c[se]c(c1)-c1sc(-c2ccc(-c3ccccn3)c3cscc23)c2cc[se]c12,-5.12711115694203,-3.19805857144754,0.52711115694203,105.7146463971,,3.62067699782963,CEP,c1ccc(-c2ccc(-c3sc(-c4ccc[se]4)c4[se]ccc34)c3cscc23)nc1
c1cc2[nH]c3cc4cc(ncc4cc3c2[nH]1)-c1cccc2cscc12,-5.00875541050973,-2.70254756064748,0.40875541050973,57.760344037825,,1.53407184172077,CEP,c1cc(-c2cc3cc4[nH]c5cc[nH]c5c4cc3cn2)c2cscc2c1
c1cc2c(scc2o1)-c1ccc(o1)-c1ccc(-c2cccc3ccccc23)c2c[nH]cc12,-4.86706054034395,-2.77931976053936,0.267060540343951,82.73184031645,,1.43560453378967,CEP,c1ccc2c(-c3ccc(-c4ccc(-c5scc6occc56)o4)c4c[nH]cc34)cccc2c1
[SiH2]1C=Cc2c1csc2-c1cc2cnc3c4[SiH2]C=Cc4oc3c2s1,-5.58628998703665,-3.0783731159201,0.98628998703665,39.914100957575,,2.55789897803799,CEP,C1=Cc2c(csc2-c2cc3cnc4c5c(oc4c3s2)C=C[SiH2]5)[SiH2]1
C1C=Cc2c1csc2C1=Cc2ccc3c4cnccc4cnc3c2[SiH2]1,-5.40927333989574,-3.23671380454348,0.80927333989574,72.32994545335,,3.80334554333783,CEP,C1=Cc2c(csc2C2=Cc3ccc4c(ncc5ccncc54)c3[SiH2]2)C1
C1C=c2cccc(-c3cc4[SiH2]c5c(-c4[nH]3)c3nsnc3c3ccc4=CCC=c4c53)c2=C1,-4.8995573327008,-3.70238824381596,0.2995573327008,260.9364592367,,5.07887042105603,CEP,C1=c2cccc(-c3cc4c([nH]3)-c3c(c5c6c(ccc5c5nsnc35)=CCC=6)[SiH2]4)c2=CC1
c1cc2c(scc2[nH]1)-c1cc2c3nsnc3c3c(oc4ccc5nsnc5c34)c2c2nsnc12,-5.18784693259903,-3.87537287717306,0.587846932599031,231.38739350415,,8.83804814660399,CEP,c1cc2c(-c3cc4c5nsnc5c5c(oc6ccc7nsnc7c65)c4c4nsnc34)scc2[nH]1
[SiH2]1ccc2c1csc2-c1sc(-c2ccc(-c3cccnc3)c3cscc23)c2nccnc12,-5.25431984076418,-3.76859711850089,0.65431984076418,191.7303661182,,8.15142250067441,CEP,C1=Cc2c(csc2-c2sc(-c3ccc(-c4cccnc4)c4cscc34)c3nccnc23)[SiH2]1
[SiH2]1C=Cc2[se]c3c4oc(cc4sc3c12)-c1ccc[nH]1,-4.97548973194116,-2.89163794731798,0.37548973194116,83.1806309854,,2.02942351691085,CEP,C1=Cc2[se]c3c(sc4cc(-c5ccc[nH]5)oc43)c2[SiH2]1
[SiH2]1C=Cc2csc(-c3cc4ncc5c(c6nsnc6c6ccc7cocc7c56)c4[nH]3)c12,-5.48725200657069,-3.61248866046612,0.88725200657069,114.70000667645,,6.61245677609242,CEP,C1=Cc2csc(-c3cc4ncc5c6c7cocc7ccc6c6nsnc6c5c4[nH]3)c2[SiH2]1
[SiH2]1C=c2cccc(-c3cnc4c(c3)c3nsnc3c3cc5ccncc5cc43)c2=C1,-5.61245960525549,-3.68784563765799,1.01245960525549,106.6940258995,,7.01891883608427,CEP,C1=c2cccc(-c3cnc4c5cc6cnccc6cc5c5nsnc5c4c3)c2=C[SiH2]1
c1c[se]c(c1)-c1cc2c3nsnc3c3c4sccc4c4cocc4c3c2[nH]1,-5.25428573428116,-3.34386567255377,0.65428573428116,108.60129547865,,4.61694679610232,CEP,c1c[se]c(-c2cc3c4nsnc4c4c5sccc5c5cocc5c4c3[nH]2)c1
c1cc2csc(-c3cc4[nH]c5c(c6c[nH]cc6c6ccc7cocc7c56)c4[nH]3)c2[se]1,-4.53029120281442,-2.5811978260258,0.0,102.79614282145,,0.0,CEP,c1cc2csc(-c3cc4[nH]c5c6c7cocc7ccc6c6c[nH]cc6c5c4[nH]3)c2[se]1
C1C=Cc2csc(c12)-c1cc2ccc3c(oc4ccc5c[nH]cc5c34)c2c2cscc12,-5.04016397558446,-2.76104228665248,0.44016397558446,60.785922720965,,1.73848089366136,CEP,C1=Cc2csc(-c3cc4ccc5c(oc6ccc7c[nH]cc7c65)c4c4cscc34)c2C1
c1csc(n1)-c1cc2[nH]c3c4occc4c4cscc4c3c2c2cocc12,-4.96055236359305,-2.98079131812166,0.36055236359305,98.11220458845,,2.29849622158273,CEP,c1csc(-c2cc3[nH]c4c5occc5c5cscc5c4c3c3cocc23)n1
C1C=Cc2ccc3cc4cc([se]c4cc3c12)-c1scc2ccsc12,-5.13542594398266,-2.97063592519291,0.53542594398266,73.2265548911,,2.54753656439837,CEP,C1=Cc2ccc3cc4cc(-c5scc6ccsc56)[se]c4cc3c2C1
c1cc2c(scc2[nH]1)-c1cc2c3c[nH]cc3c3c4occc4ncc3c2c2c[nH]cc12,-4.64964749934839,-2.51874120167059,0.0496474993483902,77.29178477865,,0.249334931856918,CEP,c1cc2c(-c3cc4c5c[nH]cc5c5c(cnc6ccoc65)c4c4c[nH]cc34)scc2[nH]1
C1ccc2c1c(sc2-c1ccccc1)-c1ncc(s1)-c1scc2ccoc12,-5.21225331568754,-3.03706632884172,0.61225331568754,71.8940723722,,2.86006987140194,CEP,C1=Cc2c(-c3ccccc3)sc(-c3ncc(-c4scc5ccoc45)s3)c2C1
c1occ2c1c(cc1[nH]c3c(ccc4ccc5ccccc5c34)c21)-c1ccccn1,-5.15028072837951,-2.93749117550971,0.55028072837951,67.87857645205,,2.42699813156505,CEP,c1ccc(-c2cc3[nH]c4c(ccc5ccc6ccccc6c54)c3c3cocc23)nc1
C1C=c2c3ccc4nsnc4c3c3cc4CC(=Cc4cc3c2=C1)c1ccco1,-5.16489806900784,-3.49246017206849,0.56489806900784,151.7675309696,,5.57059226583142,CEP,C1=C(c2ccco2)Cc2cc3c(cc21)c1c(c2ccc4nsnc4c23)=CCC=1
C1C=c2ccc3c4c[nH]cc4c4cc(C5=CC=C[SiH2]5)c5ccccc5c4c3c2=C1,-4.79038917685552,-3.00158491858947,0.19038917685552,130.00286507325,,1.60822790193041,CEP,C1=C[SiH2]C(c2cc3c4c[nH]cc4c4ccc5c(c4c3c3ccccc23)=CCC=5)=C1
C1C=c2c(cc3cc4c(cc3c2=C1)c1ccccc1c1=CCC=c41)-c1nccs1,-5.18669456717624,-3.22815518921454,0.58669456717624,101.36241963445,,3.86403853209444,CEP,C1=c2c(-c3nccs3)cc3cc4c5c(c6ccccc6c4cc3c2=CC1)=CCC=5
[SiH2]1C=c2c3c(oc4ccc5cscc5c34)c3ncc(cc3c2=C1)-c1scc2ccsc12,-5.20847681700157,-3.42684601573945,0.60847681700157,130.924266486,,5.17626614919832,CEP,C1=c2c(c3c(oc4ccc5cscc5c43)c3ncc(-c4scc5ccsc45)cc23)=C[SiH2]1
C1c(ccc1-c1cccc2cscc12)-c1sc(c2[SiH2]ccc12)-c1cncc2nsnc12,-5.10207616974777,-3.96633604030386,0.50207616974777,280.45593203485,,9.14927437953117,CEP,C1=Cc2c(C3=CC=C(c4cccc5cscc45)C3)sc(-c3cncc4nsnc34)c2[SiH2]1
C1C=Cc2cnc3c4[nH]c(cc4c4cscc4c3c12)-c1scc2sccc12,-5.01404717619815,-2.72882165208915,0.41404717619815,59.897884203495,,1.61143844931861,CEP,C1=Cc2cnc3c4[nH]c(-c5scc6sccc56)cc4c4cscc4c3c2C1
[SiH2]1C=Cc2csc(c12)-c1cc2ccc3c(oc4ccc5cocc5c34)c2o1,-5.27578339982061,-2.83504259286621,0.67578339982061,45.21304927425,,1.98528897164721,CEP,C1=Cc2csc(-c3cc4ccc5c(oc6ccc7cocc7c65)c4o3)c2[SiH2]1
C1cccc1-c1sc(-c2cnc(s2)-c2scc3cc[se]c23)c2cc[se]c12,-4.95700484526527,-3.31245752801108,0.35700484526527,157.59551056925,,3.65569845124976,CEP,C1=CCC(c2sc(-c3cnc(-c4scc5cc[se]c45)s3)c3cc[se]c23)=C1
C1C=c2ccc3c(c4[nH]c5cc(ccc5c4c4=C[SiH2]C=c34)-c3cccc4cocc34)c2=C1,-4.9491936379603,-3.5876017222277,0.3491936379603,222.981280483,,5.05926165086783,CEP,C1=c2ccc3c4c(c5c6ccc(-c7cccc8cocc78)cc6[nH]c5c3c2=CC1)=C[SiH2]C=4
[SiH2]1C=c2c3cc(oc3c3[se]c4cccnc4c3c2=C1)-c1cccc2ccccc12,-5.22307466763899,-3.39445769886554,0.62307466763899,123.11519768405,,4.98429999853236,CEP,C1=c2c(c3c4ncccc4[se]c3c3oc(-c4cccc5ccccc45)cc23)=C[SiH2]1
c1cc2c(scc2s1)-c1ccc(s1)-c1ccc([se]1)-c1ncncn1,-5.34621200881082,-3.56936266023626,0.74621200881082,131.88680455015,,6.39463841998698,CEP,c1ncnc(-c2ccc(-c3ccc(-c4scc5sccc45)s3)[se]2)n1
C1C=c2ccc3c4cscc4c4cc5C=C(Cc5cc4c3c2=C1)c1scc2C=C[SiH2]c12,-4.97789163542441,-3.19206229559825,0.37789163542441,130.46123219285,,3.20332621483053,CEP,C1=Cc2csc(C3=Cc4cc5c6cscc6c6ccc7c(c6c5cc4C3)=CCC=7)c2[SiH2]1
c1cc2c(scc2s1)-c1cc2[se]c3c(ccc4cccnc34)c2c2cscc12,-5.31099537648599,-3.12853350516011,0.71099537648599,71.4518509718,,3.30090232151903,CEP,c1cnc2c(c1)ccc1c2[se]c2cc(-c3scc4sccc34)c3cscc3c21
c1occ2c1ccc1[nH]c3cc4cc(-c5ncncn5)c5cscc5c4cc3c21,-5.27095560141692,-3.23949783936695,0.67095560141692,90.62277586765,,3.95078645947565,CEP,c1ncnc(-c2cc3cc4[nH]c5ccc6cocc6c5c4cc3c3cscc23)n1
c1cc2csc(-c3cc4[nH]c5c(ncc6cc[nH]c56)c4s3)c2[nH]1,-4.82120128468431,-2.40928510693641,0.22120128468431,48.126723286135,,0.691713658684623,CEP,c1cc2csc(-c3cc4[nH]c5c(ncc6cc[nH]c65)c4s3)c2[nH]1
C1C=c2c3C=CCc3c3cc4cnc(cc4cc3c2=C1)-c1cccnc1,-5.36111951009287,-3.10062615004341,0.76111951009287,62.544031603365,,3.09307990776083,CEP,C1=Cc2c(c3cc4cnc(-c5cccnc5)cc4cc3c3c2=CCC=3)C1
c1occ2c1ccc1ccc3c4oc(cc4[se]c3c21)-c1cccnc1,-5.44426761825371,-2.94701863676818,0.844267618253711,40.74334516434,,2.23506021628465,CEP,c1cncc(-c2cc3[se]c4c(ccc5ccc6cocc6c54)c3o2)c1
c1[nH]cc2c1c1c3ncccc3oc1c1c3nsnc3c(cc21)-c1cccnc1,-5.41693083839825,-3.52503573480243,0.81693083839825,111.90424061245,,5.93996994880298,CEP,c1cncc(-c2cc3c4c[nH]cc4c4c5ncccc5oc4c3c3nsnc23)c1
[SiH2]1C=c2c3c4cnccc4oc3c3c4cscc4c(cc3c2=C1)-c1scc2[SiH2]C=Cc12,-5.34442038211902,-3.75438941624697,0.744420382119021,167.97606563725,,8.12490091317537,CEP,C1=Cc2c(csc2-c2cc3c4c(c5c6cnccc6oc5c3c3cscc23)=C[SiH2]C=4)[SiH2]1
[SiH2]1C=c2ccc3ncc4cc([nH]c4c3c2=C1)-c1scc2ccoc12,-5.27125734331369,-3.41999032453743,0.67125734331369,118.64148573615,,5.17461495407708,CEP,C1=c2ccc3ncc4cc(-c5scc6ccoc56)[nH]c4c3c2=C[SiH2]1
c1cc2ccc(cc2[se]1)-c1ncncn1,-6.10872422451978,-3.12099022897249,1.50872422451978,12.530243717225,,1.22834905087781,CEP,c1ncnc(-c2ccc3cc[se]c3c2)n1
c1c([se]c2ccc3nsnc3c12)-c1ncncn1,-6.36384100533126,-3.74931651292265,1.76384100533126,32.01052877022,,3.66863661047727,CEP,c1ncnc(-c2cc3c(ccc4nsnc43)[se]2)n1
c1cc2cc3sc4cc(oc4c3cc2s1)-c1scc2ccsc12,-5.14857920062381,-2.84291066308402,0.54857920062381,57.760344037825,,2.0588348997784,CEP,c1cc2cc3sc4cc(-c5scc6ccsc56)oc4c3cc2s1
[SiH2]1cc2cccc(-c3cnc(s3)-c3ccc(nc3)-c3cccc4ccccc34)c2c1,-5.50405775778987,-3.72262559506731,0.904057757789871,130.924266486,,7.69075080235271,CEP,C1=c2cccc(-c3cnc(-c4ccc(-c5cccc6ccccc56)nc4)s3)c2=C[SiH2]1
[SiH2]1C=CC=C1c1cc2cnc3c(ncc4ccc5cocc5c34)c2cn1,-5.64273537785207,-3.34312612439776,1.04273537785207,58.625950012825,,3.97206562075964,CEP,C1=C[SiH2]C(c2cc3cnc4c(ncc5ccc6cocc6c54)c3cn2)=C1
C1ccc2c1c(sc2-c1ccc(o1)-c1scc2nccnc12)-c1cccs1,-4.9854485073469,-3.53352216360439,0.385448507346901,200.0223485195,,5.00953370716442,CEP,C1=Cc2c(-c3ccc(-c4scc5nccnc45)o3)sc(-c3cccs3)c2C1
[SiH2]1C=c2ccc3[se]c4c5sc(cc5sc4c3c2=C1)-c1nccs1,-5.29976485107009,-3.6551732908527,0.69976485107009,157.59551056925,,7.16553098990897,CEP,C1=c2ccc3[se]c4c5sc(-c6nccs6)cc5sc4c3c2=C[SiH2]1
