canonical_SMILES,homo_ev,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp,CATE,CATE_se,source_db
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7sc(Cl)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5sc(Cl)cc5C4=C(C#N)C#N)sc23)cc1,-5.35,4.1,1284.5,11,10,20.80592,-0.0381989684173093,0.0159723633484454,your_data
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(-c3c(F)c(F)c(-c5cc6c(s5)-c5cc7c(cc5C6(c5ccc(CC)cc5)c5ccc(CC)cc5)-c5sc(/C=C6\C(=O)c8cc(Cl)c(Cl)cc8C6=C(C#N)C#N)cc5C7(c5ccc(CC)cc5)c5cccc(CC)c5)c5nonc35)sc2-4)cc1,-5.7,5.02,2064.211,18,20,33.80752,-0.0160742603483508,0.0106662745401068,your_data
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(-c3c(F)c(F)c(-c5cc6c(s5)-c5cc7c(cc5C6(c5ccc(CC)cc5)c5ccc(CC)cc5)-c5sc(/C=C6\C(=O)c8cc(Cl)c(Cl)cc8C6=C(C#N)C#N)cc5C7(c5ccc(CC)cc5)c5cccc(CC)c5)c5nsnc35)sc2-4)cc1,-5.35,5.02,2080.279,18,20,34.27602,-0.0152211211232995,0.0104035648995743,your_data
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4sc(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)cc4n(CC(CC)CCCC)c23)cc1,-5.66,4.56,1660.928,11,32,30.1877200000001,-0.0241529787817363,0.00914313058483193,your_data
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4sc(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4n(CC(CC)CCCC)c23)cc1,-5.3,4.56,1595.108,11,32,28.1305200000001,-0.024769614689146,0.0105326570701216,your_data
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c4sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc4n(CC)c23)cc1,-5.79,3.64,1214.554,11,11,19.13602,-0.0354454378627215,0.0142763077846827,your_data
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5sc(Br)cc5C4=C(C#N)C#N)sc23)cc1,-5.74,4.33,1324.457,11,10,20.47832,-0.0343052673968449,0.0156902043399558,your_data
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7sc(Br)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5sc(Br)cc5C4=C(C#N)C#N)sc23)cc1,-5.65,4.1,1373.402,11,10,21.02412,-0.0322471268129912,0.015965408019334,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc4cc(Br)sc4cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9cc(Br)sc9cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.64,4.1,1776.224,12,43,32.6655200000001,-0.0198662734187952,0.00701421779752748,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCC)CCCC)c4c3n(CCCCC3CCCCC3)c21,-5.64,4.56,1492.036,10,34,26.6809200000001,-0.0215552895657265,0.0082504435821841,your_data
N#CC(C#N)=C1C(=Cc2cc3sc4c(c3s2)C(CCCCCCc2ccccc2)(CCCCCCc2ccccc2)c2cc3c(cc2-4)C(CCCCCCc2ccccc2)(CCCCCCc2ccccc2)c2c-3sc3cc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)C(=O)c2cc(F)c(F)cc21,-5.68,4.56,1499.944,11,30,26.2625200000001,-0.0222135963769603,0.0111650887736084,your_data
CCCCCCCC(CCCC)COc1c(/C=C2\C(=O)C3C=C(F)C(F)=CC3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(SCC(CCCC)CCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.55,4.56,1656.35,9,45,30.0492200000001,-0.0268004804190201,0.011978503391775,your_data
CCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8c(Cl)c(Cl)c(Cl)c(Cl)c8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.72,5.02,1132.961,10,6,16.67722,-0.0187344577897321,0.0109161395125893,your_data
CCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8c(Cl)c(Cl)c(Cl)c(Cl)c8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.64,5.02,1165.871,10,6,17.70582,-0.0229541383446725,0.00927080365067219,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(C=Cc4ccc5c(c4)C(=O)C(=Cc4sc6c(sc7c8c9nsnc9c9c%10sc%11c(CCCCCCCCCCC)c(C=C%12C(=O)c%13cc(C)ccc%13C%12=C(C#N)C#N)sc%11c%10n(CC(CCCCCCCC)CCCCCCCCCC)c9c8n(CC(CCCCCCCC)CCCCCCCCCC)c67)c4CCCCCCCCCCC)C5=C(C#N)C#N)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6cc(C=C7C(=O)c8cc(C)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,-5.62,7.28,3331.097,20,108,66.1525799999996,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(-c4ccc(-c5ccc6c(c5)C(=O)C(=Cc5sc7c(sc8c9c%10nsnc%10c%10c%11sc%12c(CCCCCCCCCCC)c(C=C%13C(=O)c%14cc(C)ccc%14C%13=C(C#N)C#N)sc%12c%11n(CC(CCCCCCCC)CCCCCCCCCC)c%10c9n(CC(CCCCCCCC)CCCCCCCCCC)c78)c5CCCCCCCCCCC)C6=C(C#N)C#N)s4)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6cc(C=C7C(=O)c8cc(C)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,-5.65,7.28,3387.186,21,108,67.3776799999997,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(-c4ccc(-c5ccc(-c6ccc7c(c6)C(=O)C(=Cc6sc8c(sc9c%10c%11nsnc%11c%11c%12sc%13c(CCCCCCCCCCC)c(C=C%14C(=O)c%15cc(C)ccc%15C%14=C(C#N)C#N)sc%13c%12n(CC(CCCCCCCC)CCCCCCCCCC)c%11c%10n(CC(CCCCCCCC)CCCCCCCCCCC)c89)c6CCCCCCCCCCC)C7=C(C#N)C#N)s5)s4)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(C(C)(C)C)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,-5.72,7.28,3679.718,22,120,74.55866,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CCCCCCCCCOc3ccc(OCCCCCCCCCn4c5c6sc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)c(CCCCCCCCCCC)c6sc5c5c6nsnc6c6c7sc8c(CCCCCCCCCCC)c(C=C9C(=O)c%10cc(F)c(F)cc%10C9=C(C#N)C#N)sc8c7n(CC(CC)CCCC)c6c54)cc3)c21,-5.7,9.12,3038.076,21,78,53.0132399999996,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CCCCCCCCOc3ccc(OCCCCCCCCn4c5c6sc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)c(CCCCCCCCCCC)c6sc5c5c6nsnc6c6c7sc8c(CCCCCCCCCCC)c(C=C9C(=O)c%10cc(F)c(F)cc%10C9=C(C#N)C#N)sc8c7n(CC(CC)CCCC)c6c54)cc3)c21,-5.67,9.12,3010.022,21,76,52.2330399999997,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CCCCCCOc3ccc(OCCCCCCn4c5c6sc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)c(CCCCCCCCCCC)c6sc5c5c6nsnc6c6c7sc8c(CCCCCCCCCCC)c(C=C9C(=O)c%10cc(F)c(F)cc%10C9=C(C#N)C#N)sc8c7n(CC(CC)CCCC)c6c54)cc3)c21,-5.67,9.12,2953.914,21,72,50.6726399999997,-0.00894855712347242,0.00698186593976622,your_data
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,-5.68,1.46,1249.956,9,29,25.5260400000001,-0.0260254833919223,0.00889256300296669,your_data
CCCCCCC(CCCC)Cc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc(-c5scc(F)c5F)c(-c5scc(F)c5F)nc4c4c5sc6c(CC(CCCC)CCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.58,5.48,1776.03,12,36,32.2577200000001,-0.0221010494997068,0.0077721184795033,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(Cl)c6ccccc6c5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.61,4.79,1692.723,12,42,31.7757200000001,-0.0232683543608547,0.00740314252250652,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5ccc6ccc(C)cc6c5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.56,4.56,1672.305,12,42,31.4307400000001,-0.0227444189344897,0.00709485339862756,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5ccc6cc(Cl)ccc6c5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.68,4.79,1692.723,12,42,31.7757200000001,-0.0232683543608547,0.00740314252250652,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5ccc6ccccc6c5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.65,4.56,1658.278,12,42,31.1223200000001,-0.0223877509738098,0.00759131865734919,your_data
CCCCCCC(CCCC)CCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCC(CCCC)CCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.68,4.56,1510.095,10,37,26.9750200000001,-0.0231061414211788,0.0100742410242513,your_data
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3sc(C=C4C(=O)c5cc(C)ccc5C4=C(C#N)C#N)c(CCCCCCCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CCCCCCCCCCC)c(C=C6C(=O)c7cc(-c8ccc(C)s8)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3c21,-5.52,3.64,1939.056,11,67,40.02876,-0.0112052434821039,0.00768785812403352,your_data
C=C1C(=Cc2sc3c(sc4c5c6nsnc6c6c7sc8c(CCCCCCCCC)c(C=C9C(=C)c%10cc(Cl)c(OC)cc%10C9=O)sc8c7n(CC(CCCC)CCCCCC)c6c5n(CC(CCCC)CCCCCC)c34)c2CCCCCCCCC)C(=O)c2cc(Cl)c(Cl)cc21,-5.74,1.69,1469.44,10,39,29.1543000000001,-0.016819782368887,0.0126230996890188,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3c(ccc(C)c3F)C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8c(ccc(-c9ccc(C)s9)c8F)C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,-5.68,4.1,1862.82,11,59,37.18616,-0.0122335489876277,0.00765071445195439,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(-c4ccc(-c5ccc6c(c5)C(=O)C(=Cc5sc7c(sc8c9c%10nsnc%10c%10c%11sc%12c(CCCCCCCCCCC)c(C=C%13C(=O)c%14cc(F)c(F)cc%14C%13=C(C#N)C#N)sc%12c%11n(CC(CCCCCC)CCCCCCCC)c%10c9n(CC(CCCCCC)CCCCCCCC)c78)c5CCCCCCCCCCC)C6=C(C#N)C#N)s4)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.6,8.2,3360.957,21,102,65.1489399999996,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Br)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.56,4.33,1719.319,10,50,32.4825200000001,-0.0212225196417637,0.00905837458470611,your_data
CCCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3sc4c5sc6c(CCCCCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.71,4.56,1606.025,9,44,31.7716200000001,-0.0260518259005672,0.0107490299719512,your_data
CCCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3sc4c5sc6c(CCCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.51,4.56,1540.205,9,44,29.7144200000001,-0.0267389252702928,0.0127344760503078,your_data
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(C=C2C(=O)c5cc(F)c(F)cc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc2c(cc1-3)C(CCCCCCCC)(CCCCCCCC)c1cc(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc1-2,-5.75,4.56,1820.672,7,58,37.59812,-0.0140063177376132,0.00863472820847443,your_data
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(C=C2C(=O)c5ccccc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc2c(cc1-3)C(CCCCCCCC)(CCCCCCCC)c1cc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)sc1-2,-5.66,3.64,1748.712,7,58,37.04172,-0.0147352825454947,0.00880401469100143,your_data
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(csc7Cl)C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(csc5Cl)C4=C(C#N)C#N)sc23)cc1,-5.58,4.1,1284.5,11,10,20.80592,-0.0381989684173093,0.0159723633484454,your_data
CCC1(CC)c2cc3c(cc2-c2sc4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc4c21)C(CC)(CC)c1c-3sc2cc(/C=C3\C(=O)c4ccc(-c5ccc(-c6ccc7c(c6)C(=C(C#N)C#N)/C(=C/c6cc8sc9c(c8s6)C(CC)(CC)c6cc8c(cc6-9)C(CC)(CC)c6c-8sc8cc(/C=C9\C(=O)c%10ccc(-c%11cccs%11)cc%10C9=C(C#N)C#N)sc68)C7=O)s5)cc4C3=C(C#N)C#N)sc12,-5.79,7.28,1960.558,16,15,32.5840400000001,-0.025367898418509,0.0114140535542423,your_data
CCc1c(/C=C2\C(=O)c3cc(Cl)c(Br)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.79,4.56,1185.883,10,6,16.61722,-0.0238417862067066,0.00983474330899977,your_data
CCc1c(/C=C2\C(=O)c3c(Cl)cc(Br)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.71,4.56,1185.883,10,6,16.61722,-0.0238417862067066,0.00983474330899977,your_data
CCc1c(/C=C2\C(=O)c3c(ccc(Br)c3Cl)C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8c(ccc(Br)c8Cl)C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.71,4.56,1185.883,10,6,16.61722,-0.0238417862067066,0.00983474330899977,your_data
CCOc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.81,4.56,1047.16,10,7,14.17812,-0.00787150848388487,0.0247111623233272,your_data
CCCCCCCCOC1c2sc3c4c5nsnc5c5c6sc7c(OCCCCCCC)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CC)CCCC)c5c4n(CC(CC)CCCC)c3c2SC1C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,-5.81,4.56,1387.796,9,29,22.18002,-0.0268322542256823,0.010514391249513,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c1n2C(CCCC)CCCCCC)C3CC(CCCC)CCCCCC,-5.83,4.56,1614.992,9,41,31.2540200000001,-0.0267890619843422,0.0107204049572392,your_data
CCCCCCCCCCCOc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c1n2C(CCC)CCCCC)C3CC(CCC)CCCCC,-5.84,4.56,1574.883,9,38,29.5299200000001,-0.026114283853168,0.0134943393954497,your_data
CCCCCCCCCCCOc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c1n2C(CC)CCCC)C3CC(CC)CCCC,-5.85,4.56,1518.775,9,34,27.9695200000001,-0.0270198141750208,0.0127133882174775,your_data
CCCCCCCCCCCOc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c1n2C(CCCC)CCCCCC)C3CC(CCCC)CCCCCC,-5.99,4.56,1630.991,9,42,31.0903200000001,-0.0269819119354722,0.0117042943673295,your_data
CCCCCCCCCCCOc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(OCCCCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c1n2C(CCCC)CCCCCC)C3CC(CCCC)CCCCCC,-5.99,4.56,1646.99,9,43,30.9266200000001,-0.0271878707805183,0.0126666514794154,your_data
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7c(csc7Cl)C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5c(csc5Cl)C4=C(C#N)C#N)sc23)cc1,-5.99,4.1,1508.932,11,26,27.0475200000001,-0.0250496684376545,0.0139671383739837,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(-c4ccc(C)s4)ccc3C2=C(C#N)C#N)sc2c1sc1c2cc(CC(CCCCCCCC)CCCCCCCCCC)c2c1c1nsnc1c1c3sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(C)ccc6C5=C(C#N)C#N)sc4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,-5.66,3.64,1837.863,11,59,37.64896,-0.011675715392611,0.00801996637291873,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc4cc(F)c(F)cc4cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9cc(F)c(F)cc9cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.45,4.56,1664.307,12,42,31.1838200000001,-0.022735375142686,0.00783463402622571,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc4ccc(F)cc4cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9ccc(F)cc9cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.65,4.1,1628.327,12,42,30.9056200000001,-0.0221333020765515,0.00947219413613753,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc4ccccc4cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9ccccc9cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.66,3.64,1592.347,12,42,30.6274200000001,-0.0214714374289474,0.00811109002169594,your_data
CCCCCCc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CCCCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,-5.65,4.56,1477.924,12,27,25.5797200000001,-0.0258546170964102,0.0109764341901251,your_data
CCCCC(CC)CCc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CCC(CC)CCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,-5.65,4.56,1562.086,12,31,27.6321200000001,-0.0286203186183619,0.011671316845554,your_data
